year,country,no,name,position,side,height,weight,birth,club,age,cohort,bmi
2014,KAZ,1,poluektov pavel,G,L,181,82,1992-01-20,nomad astana,22.2778918548939,1992,25.0297609963066
2014,KAZ,28,ivanov alexei,G,L,186,88,1988-05-04,spartak moscow,25.990417522245,1988,25.4364666435426
2014,KAZ,31,yeremeyev vitali,G,L,184,92,1975-09-23,barys astana,38.6036960985626,1975,27.1739130434783
2014,LAT,11,sotnieks kristaps,D,L,183,87,1987-01-29,dinamo riga,27.2525667351129,1987,25.9786795664248
2014,LAT,13,galvins guntis,D,L,186,87,1986-01-25,aik stockholm,28.2628336755647,1986,25.1474158862296
2014,LAT,14,redlihs jekabs,D,L,187,86,1982-03-29,dinamo riga,32.0903490759754,1982,24.5932111298579
2014,LAT,2,lavins rodrigo,D,L,180,84,1974-08-03,dinamo riga,39.7426420260096,1974,25.9259259259259
2014,LAT,22,jass maris,D,L,188,90,1985-01-18,pirati chomutov,29.2813141683778,1985,25.4640108646446
2014,LAT,32,kulda arturs,D,L,188,97,1988-07-25,salavat yulayev ufa,25.7659137577002,1988,27.4445450430059
2014,LAT,52,jaks janis,D,R,180,83,1995-08-22,hk riga,18.6913073237509,1995,25.6172839506173
2014,LAT,81,pujacs georgijs,D,L,185,95,1981-06-11,dinamo riga,32.8870636550308,1981,27.7574872169467
2014,LAT,12,vasiljevs herberts,F,R,180,84,1976-05-27,krefeld pinguine,37.927446954141,1976,25.9259259259259
2014,LAT,16,daugavins kaspars,F,L,183,83,1988-05-18,geneve-servette,25.9520876112252,1988,24.7842575173938
2014,LAT,17,nizivijs aleksandrs,F,R,177,77,1976-09-16,dinamo riga,37.6208076659822,1976,24.5778671518401
2014,LAT,21,berzins armands,F,L,192,97,1983-12-27,beibarys atyrau,30.3436002737851,1983,26.3129340277778
2014,LAT,24,redlihs mikelis,F,L,181,81,1984-07-01,lokomotiv yaroslavl,29.8316221765914,1984,24.7245200085467
2014,LAT,25,dzerins andris,F,L,185,85,1988-02-14,dinamo riga,26.2094455852156,1988,24.8356464572681
2014,LAT,28,girgensons zemgus,F,L,188,88,1994-01-05,buffalo sabres,20.3175906913073,1994,24.8981439565414
2014,LAT,29,lipsbergs roberts,F,L,180,88,1994-07-29,seattle thunderbirds,19.7563312799452,1994,27.1604938271605
2014,LAT,3,stals juris,F,L,191,91,1982-04-08,hk poprad,32.062970568104,1982,24.9444916531893
2014,LAT,47,cipulis martins,F,L,181,82,1980-11-29,dinamo riga,33.4182067077344,1980,25.0297609963066
2014,LAT,70,indrasis miks,F,L,190,85,1990-09-30,dinamo riga,23.5838466803559,1990,23.5457063711911
2014,LAT,87,meija gints,F,L,185,80,1987-09-04,dinamo riga,26.6557152635181,1987,23.3747260774288
2014,LAT,90,jass koba,F,R,183,87,1990-05-01,bili tygri liberec,24,1990,25.9786795664248
2014,LAT,91,kenins ronalds,F,L,178,80,1991-02-28,zsc lions zurich,23.170431211499,1991,25.2493372048984
2014,LAT,31,masalskis edgars,G,L,175,78,1980-03-31,hk poprad,34.0835044490075,1980,25.469387755102
2014,LAT,33,punnenovs ivars,G,L,185,85,1994-05-30,rapperswil-jona lakers,19.9206023271732,1994,24.8356464572681
2014,LAT,50,gudlevskis kristers,G,L,190,86,1992-07-31,tampa bay lightning,21.7494866529774,1992,23.8227146814404
2014,NOR,17,espeland stefan,D,L,184,84,1989-03-24,valerenga oslo,25.1033538672142,1989,24.8109640831758
2014,NOR,23,trygg mats,D,R,179,85,1976-06-01,lorenskog ik,37.9137577002053,1976,26.528510346119
2014,NOR,33,bryhnisveen nicolai,D,L,180,85,1991-10-31,lillehammer ik,22.4996577686516,1991,26.2345679012346
2014,NOR,4,sorvik daniel,D,L,183,83,1990-03-11,valerenga oslo,24.1396303901437,1990,24.7842575173938
2014,NOR,42,odegaard henrik,D,L,179,85,1988-02-12,missouri mavericks,26.2149212867899,1988,26.528510346119
2014,NOR,47,bonsaksen alexander,D,L,180,84,1987-01-24,valerenga oslo,27.2662559890486,1987,25.9259259259259
2014,NOR,6,holos jonas,D,R,180,93,1987-08-27,lokomotiv yaroslavl,26.6776180698152,1987,28.7037037037037
2014,NOR,11,stene andreas,F,L,190,91,1991-03-01,sparta sarpsborg,23.1676933607118,1991,25.207756232687
2014,NOR,13,olden sondre,F,L,194,84,1992-08-29,valerenga oslo,21.6700889801506,1992,22.3190562227654
2014,NOR,18,lovlie jonas djupvik,F,L,188,87,1990-10-14,sparta sarpsborg,23.5455167693361,1990,24.6152105024898
2014,NOR,19,skroder per-age,F,L,180,92,1978-08-04,modo ornskoldsvik,35.7399041752224,1978,28.3950617283951
2014,NOR,20,bastiansen anders,F,L,190,93,1980-10-31,farjestad karlstad,33.4976043805613,1980,25.7617728531856
2014,NOR,21,ask morten,F,L,185,88,1980-05-14,valerenga oslo,33.9630390143737,1980,25.7121986851717
2014,NOR,22,roymark martin,F,L,184,86,1986-11-10,farjestad karlstad,27.4715947980835,1986,25.4017013232514
2014,NOR,24,martinsen andreas,F,L,190,100,1990-06-13,dusseldorfer eg,23.8822724161533,1990,27.7008310249307
2014,NOR,26,forsberg kristian,F,R,185,92,1986-05-05,modo ornskoldsvik,27.9890485968515,1986,26.8809349890431
2014,NOR,28,roest niklas,F,L,174,80,1986-08-03,bik karlskoga,27.7426420260096,1986,26.4235698242833
2014,NOR,29,dahlstrom robin,F,L,183,100,1988-01-29,orebro hk,26.2532511978097,1988,29.8605512257756
2014,NOR,40,olimb ken andre,F,L,179,80,1989-01-21,dusseldorfer eg,25.2731006160164,1989,24.9680097375238
2014,NOR,44,thoresen steffen,F,L,180,88,1985-06-03,lorenskog ik,28.9089664613279,1985,27.1604938271605
2014,NOR,46,olimb mathis,F,L,179,83,1986-02-01,frolunda gothenburg,28.2436687200548,1986,25.9043101026809
2014,NOR,8,hansen mads,F,L,185,88,1978-09-16,storhamar dragons,35.6221765913758,1978,25.7121986851717
2014,NOR,30,haugen lars,G,L,183,83,1987-03-19,dynamo minsk,27.1184120465435,1987,24.7842575173938
2014,NOR,34,volden lars,G,L,190,86,1992-07-26,espoo blues,21.7631759069131,1992,23.8227146814404
2014,NOR,70,soberg steffen,G,L,177,78,1993-08-06,valerenga oslo,20.7337440109514,1993,24.8970602317342
2014,SUI,27,schlumpf dominik,D,R,182,79,1991-03-03,hc lugano,23.1622176591376,1991,23.8497765970293
2014,SUI,31,seger mathias,D,L,181,86,1977-12-17,zsc lions zurich,36.3696098562628,1977,26.2507249473459
2014,SUI,34,kukan dean,D,L,187,90,1993-07-08,lulea hf,20.8131416837782,1993,25.7370814149675
2014,SUI,58,blum eric,D,L,178,82,1986-06-13,kloten flyers,27.8822724161533,1986,25.8805706350208
2014,SUI,6,ramholt tim,D,L,186,91,1984-11-02,ev zug,29.492128678987,1984,26.3036189154816
2014,SUI,77,weber yannick,D,R,179,89,1988-09-23,vancouver canucks,25.6016427104723,1988,27.7769108329952
2014,SUI,90,josi roman,D,L,186,88,1990-06-01,nashville predators,23.9151266255989,1990,25.4364666435426
2014,SUI,91,grossmann robin,D,L,180,85,1987-08-17,hc davos,26.7049965776865,1987,26.2345679012346
2014,SUI,10,ambuhl andres,F,R,176,82,1983-09-14,hc davos,30.6283367556468,1983,26.4721074380165
2014,SUI,11,pluss benjamin,F,L,177,85,1979-03-03,fribourg-gotteron,35.1622176591376,1979,27.1314117909924
2014,SUI,12,cunti luca,F,L,184,85,1989-07-04,zsc lions zurich,24.8240930869268,1989,25.1063327032136
2014,SUI,13,fiala kevin,F,L,180,85,1996-07-22,hv71 jonkoping,17.7741273100616,1996,26.2345679012346
2014,SUI,19,schappi reto,F,L,194,96,1991-01-27,zsc lions zurich,23.2580424366872,1991,25.5074928260176
2014,SUI,24,suri reto,F,L,183,84,1989-03-25,ev zug,25.1006160164271,1989,25.0828630296515
2014,SUI,37,stancescu victor,F,R,181,90,1985-03-10,kloten flyers,29.1416837782341,1985,27.4716888983853
2014,SUI,40,froidevaux etienne,F,L,181,89,1989-03-20,lausanne hc,25.1143052703628,1989,27.1664479106254
2014,SUI,70,hollenstein denis,F,L,183,88,1989-10-15,geneve-servette,24.5420944558522,1989,26.2772850786825
2014,SUI,82,moser simon,F,L,187,95,1989-03-10,milwaukee admirals,25.1416837782341,1989,27.1669192713546
2014,SUI,88,romy kevin,F,L,182,86,1985-01-31,geneve-servette,29.2457221081451,1985,25.9630479410699
2014,SUI,9,rufenacht thomas,F,L,180,85,1985-02-22,hc lugano,29.1854893908282,1985,26.2345679012346
2014,SUI,92,bartschi sven,F,L,180,83,1992-10-05,abbotsford heat,21.5687885010267,1992,25.6172839506173
2014,SUI,96,brunner damien,F,R,180,85,1986-03-09,new jersey devils,28.145106091718,1986,26.2345679012346
2014,SUI,20,berra reto,G,L,194,89,1987-01-03,colorado avalanche,27.3237508555784,1987,23.6475714741205
2014,SUI,29,mayer robert,G,L,185,89,1989-10-09,hamilton bulldogs,24.5585215605749,1989,26.0043827611395
2014,SUI,63,genoni leonardo,G,L,180,86,1987-08-28,hc davos,26.6748802190281,1987,26.5432098765432
2014,SVK,11,ceresnak peter,D,R,193,97,1993-01-26,dukla trencin,21.2594113620808,1993,26.0409675427528
2014,SVK,12,svarny ivan,D,L,187,95,1984-10-31,medvescak zagreb,29.4976043805613,1984,27.1669192713546
2014,SVK,16,valach juraj,D,R,202,103,1989-02-01,slavia prague,25.242984257358,1989,25.2426232722282
2014,SVK,22,sloboda karol,D,R,185,89,1983-05-16,vitkovice ostrava,30.9596167008898,1983,26.0043827611395
2014,SVK,52,marincin martin,D,L,192,82,1992-02-18,edmonton oilers,22.1984941820671,1992,22.2439236111111
2014,SVK,56,mihalik vladimir,D,L,202,110,1987-01-29,slovan bratislava,27.2525667351129,1987,26.9581413586903
2014,SVK,8,daloga marek,D,L,193,83,1989-03-10,hc pardubice,25.1416837782341,1989,22.2824773819431
2014,SVK,91,brejcak jan,D,L,193,93,1989-06-29,slovan bratislava,24.8377823408624,1989,24.9671132110929
2014,SVK,15,hrivik marek,F,L,186,90,1991-08-28,new york rangers,22.6748802190281,1991,26.0145681581686
2014,SVK,18,satan miroslav,F,L,188,88,1974-10-22,slovan bratislava,39.523613963039,1974,24.8981439565414
2014,SVK,19,miklik michel,F,R,184,90,1982-07-31,slovan bratislava,31.750855578371,1982,26.5831758034026
2014,SVK,21,tybor radoslav,F,L,186,82,1989-11-23,hc pardubice,24.435318275154,1989,23.7021620996647
2014,SVK,25,viedensky marek,F,R,192,88,1990-08-18,worcester sharks,23.7015742642026,1990,23.8715277777778
2014,SVK,27,nagy ladislav,F,L,180,87,1979-06-01,jokerit helsinki,34.9158110882957,1979,26.8518518518519
2014,SVK,28,panik richard,F,L,188,92,1991-02-07,tampa bay lightning,23.2279260780287,1991,26.0298777727479
2014,SVK,59,stastny andrej,F,L,191,99,1991-01-24,slovan bratislava,23.2662559890486,1991,27.1374139963269
2014,SVK,65,marcinko tomas,F,R,193,97,1988-04-11,hc kosice,26.0533880903491,1988,26.0409675427528
2014,SVK,71,mikus juraj,F,R,185,93,1987-02-22,slovan bratislava,27.1868583162218,1987,27.173119065011
2014,SVK,77,reway martin,F,L,178,79,1995-01-24,gatineau olympiques,19.2662559890486,1995,24.9337204898371
2014,SVK,87,hascak marcel,F,R,182,87,1987-02-03,dinamo riga,27.2388774811773,1987,26.2649438473614
2014,SVK,9,skokan david,F,L,183,88,1988-12-06,slavia prague,25.3990417522245,1988,26.2772850786825
2014,SVK,90,tatar tomas,F,L,178,80,1990-12-01,detroit red wings,23.4140999315537,1990,25.2493372048984
2014,SVK,32,janus jaroslav,G,L,183,87,1989-09-21,slovan bratislava,24.6078028747433,1989,25.9786795664248
2014,SVK,50,laco jan,G,L,183,86,1981-12-01,donbass donetsk,32.4134154688569,1981,25.680074054167
2014,SVK,88,hudacek julius,G,R,184,84,1988-08-09,hc pardubice,25.7248459958932,1988,24.8109640831758
2014,SWE,10,fransson johan,D,L,187,90,1985-02-18,lulea hf,29.1964407939767,1985,25.7370814149675
2014,SWE,14,ekholm mattias,D,L,193,93,1990-05-24,nashville predators,23.937029431896,1990,24.9671132110929
2014,SWE,29,gustafsson erik,D,L,180,82,1988-12-15,philadelphia flyers,25.3744010951403,1988,25.3086419753086
2014,SWE,3,burstrom niclas,D,L,179,70,1991-01-25,skelleftea aik,23.2635181382615,1991,21.8470085203333
2014,SWE,32,nygren magnus,D,L,185,87,1990-06-07,farjestad karlstad,23.8986995208761,1990,25.4200146092038
2014,SWE,4,erixon tim,D,L,188,90,1991-02-24,columbus blue jackets,23.1813826146475,1991,25.4640108646446
2014,SWE,48,rahimi daniel,D,L,190,98,1987-04-28,linkopings hc,27.0088980150582,1987,27.1468144044321
2014,SWE,51,ahnelov jonas,D,L,190,97,1987-12-11,frolunda gothenburg,26.3874058863792,1987,26.8698060941828
2014,SWE,9,andersen niclas,D,L,185,95,1988-04-28,severstal cherepovets,26.0068446269678,1988,27.7574872169467
2014,SWE,11,hjalmarsson simon,F,L,184,78,1989-02-01,linkopings hc,25.242984257358,1989,23.038752362949
2014,SWE,12,lindstrom joakim,F,L,184,92,1983-12-05,skelleftea aik,30.403832991102,1983,27.1739130434783
2014,SWE,15,sjogren mattias,F,L,189,97,1987-11-27,linkopings hc,26.425735797399,1987,27.1548948797626
2014,SWE,19,jarnkrok calle,F,R,181,79,1991-09-25,nashville predators,22.5982203969884,1991,24.1140380330271
2014,SWE,20,lundqvist joel,F,L,184,91,1982-03-02,frolunda gothenburg,32.1642710472279,1982,26.8785444234405
2014,SWE,21,ericsson jimmie,F,L,187,94,1980-02-22,skelleftea aik,34.1875427789185,1980,26.8809517000772
2014,SWE,28,axelsson dick,F,L,191,93,1987-04-25,frolunda gothenburg,27.0171115674196,1987,25.4927222389737
2014,SWE,40,rasmussen dennis,F,L,191,91,1990-07-03,vaxjo lakers,23.8275154004107,1990,24.9444916531893
2014,SWE,41,nyquist gustav,F,L,182,84,1989-09-01,detroit red wings,24.662559890486,1989,25.3592561284869
2014,SWE,44,danielsson nicklas,F,R,184,83,1984-12-07,rapperswil-jona lakers,29.3963039014374,1984,24.515595463138
2014,SWE,45,moller oscar,F,R,178,82,1989-01-22,skelleftea aik,25.2703627652293,1989,25.8805706350208
2014,SWE,60,backlund mikael,F,L,184,90,1989-03-17,calgary flames,25.1225188227242,1989,26.5831758034026
2014,SWE,86,klasen linus,F,L,176,82,1986-02-19,lulea hf,28.1943874058864,1986,26.4721074380165
2014,SWE,1,eriksson joacim,G,R,186,86,1990-04-09,vancouver canucks,24.0602327173169,1990,24.8583651289166
2014,SWE,30,ullmark linus,G,L,193,88,1993-07-31,modo ornskoldsvik,20.7501711156742,1993,23.624795296518
2014,SWE,31,nilsson anders,G,L,195,103,1990-03-19,new york islanders,24.1177275838467,1990,27.0874424720579
2014,USA,2,petry jeff,D,R,191,88,1987-12-09,edmonton oilers,26.3928815879535,1987,24.1221457745128
2014,USA,29,mccabe jake,D,L,185,95,1993-10-12,buffalo sabres,20.5503080082136,1993,27.7574872169467
2014,USA,3,jones seth,D,R,193,93,1994-10-03,nashville predators,19.5756331279945,1994,24.9671132110929
2014,USA,46,donovan matt,D,L,183,88,1990-05-09,new york islanders,23.9780971937029,1990,26.2772850786825
2014,USA,51,gardiner jake,D,L,188,83,1990-07-04,toronto maple leafs,23.8247775496235,1990,23.4834766862834
2014,USA,55,murphy connor,D,R,191,86,1993-03-26,phoenix coyotes,21.09787816564,1993,23.5739151887284
2014,USA,65,dekeyser dan,D,L,191,86,1990-03-07,detroit red wings,24.1505817932923,1990,23.5739151887284
2014,USA,8,trouba jacob,D,R,185,89,1994-02-26,winnipeg jets,20.1752224503765,1994,26.0043827611395
2014,USA,10,hayes jimmy,F,R,198,100,1989-11-21,florida panthers,24.4407939767283,1989,25.507601265177
2014,USA,11,nelson brock,F,L,191,89,1991-10-15,new york islanders,22.5434633812457,1991,24.396261067405
2014,USA,12,hayes kevin,F,L,193,98,1992-05-08,boston college,21.9794661190965,1992,26.3094311256678
2014,USA,13,mcdonald colin,F,R,188,97,1984-09-30,new york islanders,29.5824777549624,1984,27.4445450430059
2014,USA,15,smith craig,F,R,185,92,1989-09-05,nashville predators,24.6516084873374,1989,26.8809349890431
2014,USA,19,stapleton tim,F,R,175,82,1982-07-19,ak bars kazan,31.7837097878166,1982,26.7755102040816
2014,USA,21,trocheck vince,F,R,178,83,1993-07-11,florida panthers,20.8049281314168,1993,26.1961873500821
2014,USA,23,shore drew,F,R,191,93,1991-01-29,florida panthers,23.2525667351129,1991,25.4927222389737
2014,USA,53,gaudreau johnny,F,L,173,72,1993-08-13,calgary flames,20.7145790554415,1993,24.0569347455645
2014,USA,57,wingels tommy,F,R,183,88,1988-04-12,san jose sharks,26.0506502395619,1988,26.2772850786825
2014,USA,79,miele andy,F,L,175,79,1988-04-15,phoenix coyotes,26.0424366872005,1988,25.7959183673469
2014,USA,88,mueller peter,F,R,188,95,1988-04-14,kloten flyers,26.0451745379877,1988,26.8786781349027
2014,USA,89,abdelkader justin,F,L,185,96,1987-02-25,detroit red wings,27.1786447638604,1987,28.0496712929145
2014,USA,9,johnson tyler,F,R,175,83,1990-07-29,tampa bay lightning,23.7563312799452,1990,27.1020408163265
2014,USA,30,thomas tim,G,L,180,91,1974-04-15,dallas stars,40.0438056125941,1974,28.0864197530864
2014,USA,33,leggio david,G,L,183,82,1984-07-31,hershey bears,29.7494866529774,1984,24.485652005136
2014,USA,37,hellebuyck connor,G,L,193,91,1993-05-19,uni. of massachusetts lowell,20.9500342231348,1993,24.430186045263
2015,RUS,44,yakovlev yegor,D,L,181,80,1991-09-17,lokomotiv yaroslavl,23.6194387405886,1991,24.4192790207869
2015,RUS,48,biryukov yevgeni,D,L,186,93,1986-04-19,metallurg magnitogorsk,29.0321697467488,1986,26.8817204301075
2015,RUS,7,kulikov dmitri,D,L,185,84,1990-10-29,florida panthers,24.5037645448323,1990,24.5434623813002
2015,RUS,73,chudinov maxim,D,R,180,92,1990-03-25,ska st. petersburg,25.1006160164271,1990,28.3950617283951
2015,RUS,77,belov anton,D,L,193,98,1986-07-29,ska st. petersburg,28.7556468172485,1986,26.3094311256678
2015,RUS,82,medvedev yevgeni,D,L,190,87,1982-08-27,ak bars kazan,32.6762491444216,1982,24.0997229916898
2015,RUS,93,antipin viktor,D,L,181,79,1992-12-06,metallurg magnitogorsk,22.3983572895277,1992,24.1140380330271
2015,RUS,94,mironov andrei,D,L,188,88,1994-07-29,dynamo moscow,20.7556468172485,1994,24.8981439565414
2015,RUS,10,mozyakin sergei,F,R,180,84,1981-03-30,metallurg magnitogorsk,34.0862422997947,1981,25.9259259259259
2015,RUS,11,malkin yevgeni,F,L,191,91,1986-07-31,pittsburgh penguins,28.7501711156742,1986,24.9444916531893
2015,RUS,14,tikhonov viktor,F,R,188,83,1988-05-12,ska st. petersburg,26.9678302532512,1988,23.4834766862834
2015,RUS,16,plotnikov sergei,F,L,188,90,1990-06-03,lokomotiv yaroslavl,24.9089664613279,1990,25.4640108646446
2015,RUS,25,zaripov danis,F,L,184,88,1981-03-26,metallurg magnitogorsk,34.0971937029432,1981,25.992438563327
2015,RUS,41,kulyomin nikolai,F,L,185,96,1986-07-14,new york islanders,28.7967145790554,1986,28.0496712929145
2015,RUS,42,anisimov artyom,F,L,192,82,1988-05-24,columbus blue jackets,26.9349760438056,1988,22.2439236111111
2015,RUS,52,shirokov sergei,F,R,178,89,1986-03-10,avangard omsk,29.1416837782341,1986,28.0898876404494
2015,RUS,63,dadonov yevgeni,F,L,179,76,1989-03-12,ska st. petersburg,26.135523613963,1989,23.7196092506476
2015,RUS,71,kovalchuk ilya,F,R,189,103,1983-04-15,ska st. petersburg,32.0438056125941,1983,28.8345790991294
2015,RUS,8,ovechkin alexander,F,R,189,99,1985-09-17,washington capitals,29.6180698151951,1985,27.7147896195515
2015,RUS,87,shipachyov vadim,F,L,185,83,1987-03-12,ska st. petersburg,28.1368925393566,1987,24.2512783053324
2015,RUS,9,panarin artemi,F,R,180,87,1991-10-30,ska st. petersburg,23.501711156742,1991,26.8518518518519
2015,RUS,91,tarasenko vladimir,F,L,182,95,1991-12-13,st. louis blues,23.3812457221081,1991,28.6801110976935
2015,RUS,30,barulin konstantin,G,L,186,92,1984-09-04,avangard omsk,30.652977412731,1984,26.5926696727945
2015,RUS,31,khudobin anton,G,L,180,88,1986-05-07,carolina hurricanes,28.9828884325804,1986,27.1604938271605
2015,RUS,72,bobrovski sergei,G,L,188,86,1988-09-20,columbus blue jackets,26.6091718001369,1988,24.3322770484382
2015,AUT,14,peter patrick,D,R,183,90,1994-01-27,vienna capitals,21.2566735112936,1994,26.8744961031981
2015,AUT,28,schumnig martin,D,R,182,86,1989-07-28,kac klagenfurt,25.7577002053388,1989,25.9630479410699
2015,AUT,4,mitterdorfer daniel,D,L,183,82,1989-07-25,black wings linz,25.7659137577002,1989,24.485652005136
2015,AUT,41,altmann mario,D,L,193,97,1986-11-04,vsv villach,28.4873374401095,1986,26.0409675427528
2015,AUT,48,iberer florian,D,L,185,95,1982-12-07,vienna capitals,32.3969883641342,1982,27.7574872169467
2015,AUT,77,muhlstein florian,D,L,185,82,1990-11-12,red bull salzburg,24.4654346338125,1990,23.9590942293645
2015,AUT,90,pallestrang alexander,D,L,184,86,1990-04-04,red bull salzburg,25.0732375085558,1990,25.4017013232514
2015,AUT,91,heinrich dominique,D,L,175,76,1990-07-31,red bull salzburg,24.7501711156742,1990,24.8163265306122
2015,AUT,12,raffl michael,F,L,185,87,1988-12-01,philadelphia flyers,26.4120465434634,1988,25.4200146092038
2015,AUT,15,latusa manuel,F,L,182,88,1984-01-23,red bull salzburg,31.2689938398357,1984,26.5668397536529
2015,AUT,17,ganahl manuel,F,L,182,84,1990-07-12,graz 99ers,24.8021902806297,1990,25.3592561284869
2015,AUT,21,geier manuel,F,L,179,83,1988-01-08,kac klagenfurt,27.3100616016427,1988,25.9043101026809
